user_id,item_id
366,7907
366,8792
366,521
366,2742
366,8924
367,781
367,5312
367,6703
367,3343
367,7418
367,173
367,7892
367,3233
367,8890
367,1260
367,3555
367,1276
367,2576
367,4860
367,6666
368,2486
368,2174
368,4732
368,4590
368,3553
368,2771
368,1872
368,3865
368,7607
368,3789
368,4971
368,2959
368,3195
368,4532
368,8175
369,73
369,2105
369,88
369,5725
369,6988
369,1631
369,5151
369,2199
369,7023
369,1363
369,8338
369,1932
369,7160
369,6692
369,485
370,3887
370,6140
370,2106
370,1754
370,1204
370,8462
370,1835
370,4289
370,2888
370,3119
370,7824
370,4936
370,8157
370,3475
370,529
371,1842
371,1583
371,1708
371,4793
371,1184
371,6849
371,8645
371,2078
371,5597
371,4733
371,1280
371,819
371,7803
371,1855
371,8955
372,5747
372,2656
372,1878
372,2833
372,7183
372,3176
372,6439
372,8598
372,6964
372,2236
372,1070
372,3218
372,6664
372,7308
372,260
373,3671
373,5945
373,5263
373,2070
373,2429
373,8419
373,8386
373,4182
373,8231
373,1383
373,5254
373,4255
373,4047
373,6536
373,1414
374,437
374,3138
374,4274
374,5922
374,2172
374,655
374,5928
374,7771
374,207
374,8442
374,7089
374,3765
374,5021
374,2181
374,7032
375,3139
375,3021
375,4258
375,6143
375,3079
375,2508
375,8325
375,4942
375,2639
375,1028
375,7879
375,463
375,1994
375,3809
375,3902
376,3706
376,3495
376,366
376,7087
376,220
376,7011
376,716
376,2230
376,4492
376,1227
376,181
376,5477
376,6512
376,5486
376,1062
377,3120
377,8650
377,2818
377,3015
377,4445
377,1422
377,484
377,5691
377,3195
377,2533
377,4898
377,5010
377,6809
377,4514
377,5565
378,3782
378,6786
378,1240
378,2178
378,5005
378,8415
378,7403
378,6189
378,3546
378,3000
378,2291
378,7058
378,7936
378,7317
378,2464
379,2398
379,3593
379,151
379,4345
379,591
379,1880
379,1364
379,7183
379,419
379,6087
379,7758
379,7853
379,5090
379,2220
379,1776
380,5318
380,1369
380,3889
380,2755
380,1972
380,1386
380,8595
380,8433
380,8142
380,793
380,5635
380,5712
380,1381
380,3016
380,7015
381,718
381,1518
381,2771
381,2162
381,1337
381,1894
381,7389
381,8214
381,4825
381,3224
381,8295
381,6245
381,1228
381,6525
381,2482
382,1500
382,621
382,1800
382,3869
382,3110
382,7020
382,2389
382,2715
382,5614
382,4011
382,1284
382,1334
382,7346
382,1542
382,5710
383,2785
383,1848
383,5386
383,3138
383,2230
383,881
383,5216
383,793
383,848
383,3832
383,3496
383,5387
383,1804
383,4947
383,292
384,6245
384,4345
384,787
384,2093
384,3198
384,7318
384,6786
384,1535
384,7069
384,1260
384,7559
384,454
384,4884
384,1372
384,5664
385,448
385,1305
385,2447
385,6636
385,4573
385,105
385,3693
385,2666
385,4014
385,8532
385,1091
385,3726
385,7104
385,4835
385,6914
386,1738
386,7081
386,1185
386,1512
386,4939
386,879
386,5206
386,876
386,473
386,8229
386,6235
386,686
386,2831
386,1768
386,6784
387,1848
387,7992
387,2003
387,8
387,2639
387,3783
387,7825
387,2682
387,8867
387,7203
387,1390
387,7817
387,3409
387,8399
387,1412
388,5250
388,2476
388,1535
388,7706
388,4046
388,8339
388,834
388,1713
388,632
388,8035
388,8060
388,8922
388,1585
388,1826
388,873
389,1340
389,1598
389,2241
389,1380
389,237
389,4540
389,466
389,2554
389,2407
389,5910
389,4673
389,3761
389,6514
389,6699
389,8810
390,2034
390,1369
390,4520
390,586
390,881
390,8898
390,482
390,4067
390,1404
390,1282
390,1681
390,2003
390,3030
390,6584
390,8859
391,479
391,4289
391,3992
391,5817
391,2833
391,1803
391,3810
391,1624
391,6638
391,5724
391,5092
391,201
391,362
391,1729
391,8393
392,3079
392,2056
392,3075
392,1337
392,448
392,73
392,7072
392,2940
392,988
392,4590
392,7564
392,129
392,735
392,7846
392,7991
393,4342
393,3019
393,5955
393,5991
393,3339
393,7989
393,1919
393,4890
393,1569
393,2632
393,1007
393,5797
393,4492
393,5228
393,4825
394,4736
394,7391
394,552
394,7268
394,8022
394,6940
394,7398
394,8067
394,7051
394,4553
394,8215
394,6181
394,4187
394,2997
394,7694
395,2056
395,5383
395,1240
395,6698
395,1481
395,6786
395,4021
395,1605
395,7440
395,3779
395,1888
395,7477
395,6256
395,2042
395,3184
396,4442
396,5250
396,1959
396,887
396,1683
396,3379
396,1182
396,4347
396,7647
396,6859
396,5968
396,233
396,1774
396,3791
396,4971
397,2661
397,2955
397,4274
397,2766
397,6762
397,3101
397,7672
397,2036
397,4330
397,6583
397,7005
397,1729
397,8215
397,2433
397,532
398,132
398,5302
398,6982
398,6059
398,3089
398,1076
398,7012
398,6158
398,1877
398,6685
398,6563
398,2442
398,1082
398,6318
398,5238
399,1199
399,2315
399,5385
399,5191
399,4568
399,210
399,8080
399,4201
399,5578
399,5868
399,8594
399,2982
399,2617
399,1140
399,964
400,414
400,256
400,5817
400,7522
400,3123
400,313
400,5400
400,894
400,2547
400,1245
400,8508
400,2211
400,5438
400,5535
400,6625
401,646
401,5123
401,1873
401,2508
401,3941
401,3980
401,4339
401,2
401,412
401,8051
401,628
401,4513
401,8165
401,3143
401,7756
402,688
402,332
402,1082
402,2068
402,4134
402,6787
402,5744
402,4250
402,8318
402,5312
402,6685
402,6516
402,1955
402,8710
402,4519
403,6306
403,3020
403,407
403,1851
403,6723
403,35
403,4972
403,5131
403,8122
403,6859
403,6657
403,8893
403,2945
403,8542
403,6710
404,6867
404,132
404,2771
404,7798
404,5250
404,1643
404,3887
404,879
404,1228
404,218
404,7540
404,3314
404,1689
404,5617
404,4718
405,8449
405,6938
405,950
405,7484
405,1475
405,2915
405,6614
405,6976
405,6729
405,5532
405,787
405,1408
405,8729
405,4927
405,4204
406,3852
406,7403
406,4555
406,7515
406,4036
406,2713
406,2989
406,5636
406,6627
406,2962
406,6181
406,2028
406,1222
406,6910
406,2277
407,774
407,408
407,1140
407,4884
407,1894
407,6945
407,7054
407,4327
407,569
407,4532
407,5282
407,1076
407,1165
407,7945
407,6752
408,1222
408,2720
408,6314
408,718
408,8067
408,2501
408,5249
408,6182
408,2942
408,8611
408,242
408,3143
408,1438
408,5385
408,4029
409,945
409,1825
409,781
409,5927
409,1465
409,6289
409,2482
409,8383
409,4730
409,1438
409,8891
409,4006
409,7944
409,2607
409,8437
410,1731
410,7564
410,98
410,3304
410,4964
410,5051
410,1196
410,6281
410,185
410,5303
410,551
410,4684
410,1815
410,3373
410,7862
411,4003
411,2650
411,3835
411,5209
411,2687
411,5724
411,729
411,1601
411,1778
411,2682
411,2051
411,6789
411,3146
411,7752
411,594
412,1867
412,3818
412,6713
412,7908
412,3380
412,6878
412,35
412,6851
412,1337
412,2256
412,6583
412,1073
412,3561
412,8318
412,1476
413,984
413,1368
413,3763
413,1376
413,220
413,1205
413,899
413,6117
413,6440
413,30
413,2519
413,4899
413,4078
413,3946
413,4606
414,5039
414,6762
414,785
414,8193
414,2457
414,3209
414,7246
414,3079
414,5020
414,6055
414,1103
414,997
414,2980
414,2742
414,3608
415,2476
415,3836
415,2077
415,1134
415,2550
415,1738
415,4021
415,1418
415,1555
415,3060
415,1815
415,4731
415,5131
415,418
415,5753
416,1954
416,1891
416,2558
416,5383
416,1415
416,5552
416,1605
416,1248
416,3358
416,3135
416,318
416,2031
416,4119
416,1604
416,8180
417,3522
417,8130
417,3445
417,2505
417,4640
417,4894
417,1618
417,5880
417,861
417,8691
417,1744
417,4513
417,2728
417,363
417,5766
418,4121
418,785
418,3003
418,6231
418,1809
418,5934
418,1726
418,7603
418,203
418,5253
418,7354
418,3768
418,7845
418,6041
418,2492
419,3990
419,4442
419,2622
419,7416
419,539
419,1101
419,4458
419,7357
419,1665
419,429
419,1177
419,3070
419,7041
419,1172
419,5546
420,2058
420,6873
420,1948
420,8499
420,5945
420,1481
420,6585
420,2040
420,7464
420,1092
420,3390
420,3539
420,4479
420,5669
420,3864
421,3139
421,3786
421,4117
421,3781
421,6831
421,2471
421,569
421,3844
421,2695
421,7034
421,2017
421,7063
421,4462
421,8120
421,5743
422,1953
422,7407
422,1859
422,3065
422,2543
422,3673
422,3691
422,7440
422,2609
422,3453
422,803
422,3544
422,2883
422,5464
422,1838
423,4139
423,2479
423,4710
423,2888
423,4513
423,3358
423,3885
423,8041
423,7747
423,7510
423,3947
423,2734
423,4082
423,3506
423,1161
424,1305
424,3625
424,2181
424,5123
424,4887
424,4784
424,768
424,2854
424,5686
424,3907
424,3126
424,4571
424,4174
424,3254
424,6316
425,2019
425,3019
425,2783
425,1599
425,4568
425,4555
425,3066
425,72
425,552
425,8953
425,7061
425,6900
425,8165
425,2688
425,2412
426,4037
426,2497
426,3562
426,1779
426,1344
426,540
426,1726
426,745
426,6813
426,2101
426,8974
426,6365
426,2407
426,4950
426,4567
427,6201
427,1993
427,2755
427,8922
427,1092
427,172
427,6712
427,8490
427,5885
427,5548
427,567
427,1909
427,7832
427,3109
427,8300
428,411
428,2664
428,87
428,1107
428,3847
428,5756
428,6405
428,103
428,8940
428,1646
428,7842
428,208
428,427
428,6694
428,6421
429,317
429,4353
429,268
429,1113
429,1717
429,4330
429,1999
429,2390
429,184
429,5571
429,368
429,3154
429,7055
429,2715
429,2037
430,2398
430,5586
430,2028
430,4637
430,851
430,2971
430,3581
430,6225
430,7465
430,3513
430,1385
430,2103
430,649
430,1379
430,2409
431,5571
431,1899
431,3039
431,2935
431,4511
431,7276
431,6412
431,6720
431,4485
431,1958
431,1437
431,4010
431,2623
431,3624
431,5373
432,7046
432,5337
432,2031
432,810
432,5672
432,2436
432,6448
432,3460
432,7247
432,2930
432,7511
432,4443
432,1144
432,852
432,7337
433,7041
433,647
433,6595
433,3891
433,2725
433,7427
433,7647
433,2771
433,6592
433,1925
433,6283
433,3482
433,8379
433,366
433,3536
434,366
434,8319
434,3302
434,4908
434,4354
434,351
434,8238
434,6909
434,5331
434,1695
434,4823
434,8989
434,7625
434,377
434,7116
435,3569
435,1266
435,1912
435,1228
435,7651
435,3358
435,2250
435,4492
435,213
435,679
435,2972
435,259
435,1643
435,5962
435,3382
436,2458
436,2666
436,2103
436,6822
436,3569
436,4968
436,8003
436,858
436,7993
436,3809
436,5624
436,3792
436,8339
436,7946
436,2920
437,3933
437,326
437,2486
437,5518
437,302
437,88
437,3411
437,711
437,931
437,404
437,436
437,6273
437,8546
437,80
437,689
438,1761
438,2500
438,1518
438,4702
438,8713
438,3539
438,1210
438,3851
438,5413
438,1303
438,7516
438,3199
438,2813
438,4353
438,5826
439,6132
439,2807
439,3213
439,7061
439,364
439,5742
439,4353
439,3021
439,6655
439,8177
439,1624
439,5748
439,5152
439,5244
439,4929
440,2812
440,4642
440,7307
440,6219
440,6306
440,7343
440,7286
440,8367
440,4392
440,1264
440,3203
440,3060
440,4627
440,6074
440,1520
441,575
441,4655
441,645
441,1638
441,3262
441,1697
441,5473
441,4795
441,2256
441,5196
441,388
441,5500
441,4412
441,166
441,3801
442,4252
442,3677
442,1912
442,4910
442,4238
442,1193
442,4783
442,3373
442,8331
442,5340
442,698
442,7994
442,2264
442,2226
442,1915
443,2288
443,7756
443,8906
443,4719
443,2821
443,7017
443,4610
443,4926
443,5711
443,8956
443,319
443,4668
443,4828
443,2361
443,5614
444,5453
444,8343
444,5834
444,1958
444,1332
444,4969
444,7661
444,4718
444,1979
444,1144
444,5686
444,7045
444,4399
444,8477
444,3205
445,5386
445,4099
445,7759
445,2558
445,3146
445,7736
445,6794
445,6444
445,550
445,4119
445,670
445,2341
445,7853
445,3798
445,8622
446,3737
446,4713
446,6763
446,518
446,6287
446,2330
446,235
446,6590
446,426
446,6170
446,7896
446,424
446,206
446,2069
446,2600
447,3426
447,3707
447,5548
447,5331
447,371
447,2907
447,1407
447,3073
447,5358
447,1302
447,7344
447,8557
447,8578
447,4416
447,2494
448,1090
448,2955
448,1086
448,4989
448,3570
448,673
448,6900
448,2949
448,477
448,682
448,1480
448,3392
448,4914
448,5919
448,2945
449,7805
449,2724
449,3222
449,8377
449,4618
449,1846
449,1848
449,275
449,2431
449,6587
449,7892
449,5750
449,5875
449,4385
449,1350
450,1253
450,1708
450,1199
450,1088
450,8605
450,5192
450,1985
450,2661
450,4323
450,4735
450,2566
450,1713
450,2000
450,7013
450,829
451,3074
451,2865
451,368
451,4479
451,2484
451,5003
451,1160
451,1410
451,4606
451,2365
451,312
451,2602
451,7298
451,7102
451,3174
452,1222
452,688
452,275
452,6899
452,2725
452,2288
452,7087
452,8567
452,1904
452,1175
452,2630
452,2891
452,8247
452,1631
452,5226
453,522
453,3830
453,6686
453,5440
453,1433
453,4475
453,6569
453,3408
453,1471
453,5175
453,8609
453,6952
453,2760
453,5628
453,8002
454,1117
454,2632
454,5386
454,4478
454,2480
454,406
454,8179
454,4392
454,6133
454,3637
454,7431
454,7371
454,2898
454,8982
454,5035
455,5621
455,4485
455,2301
455,2833
455,1887
455,1734
455,7332
455,5068
455,408
455,3110
455,6886
455,7930
455,6725
455,443
455,5748
456,5310
456,1164
456,8544
456,5138
456,5631
456,7647
456,248
456,4900
456,8546
456,693
456,2550
456,6053
456,2601
456,7820
456,6247
457,930
457,4364
457,6514
457,4759
457,7741
457,2843
457,4538
457,1060
457,764
457,3325
457,5139
457,395
457,3847
457,1051
457,5045
458,1802
458,2235
458,631
458,3593
458,1897
458,4207
458,6506
458,5840
458,7618
458,2103
458,8066
458,2503
458,6813
458,4679
458,4437
459,2338
459,6556
459,26
459,781
459,2552
459,6109
459,4273
459,8708
459,2783
459,3409
459,2787
459,6686
459,3048
459,7744
459,2649
460,1854
460,2813
460,256
460,194
460,8056
460,1320
460,6091
460,4659
460,1338
460,8889
460,2408
460,7790
460,1555
460,207
460,3788
461,8283
461,6422
461,8934
461,4780
461,1207
461,2638
461,2273
461,4229
461,5063
461,1595
461,6534
461,7625
461,1016
461,7690
461,7323
462,4610
462,1876
462,1897
462,5317
462,8245
462,2960
462,1449
462,3795
462,1983
462,665
462,8415
462,2104
462,6234
462,6641
462,612
463,1835
463,4134
463,1731
463,6435
463,4187
463,4293
463,3321
463,6663
463,5494
463,2602
463,1779
463,1497
463,6399
463,1665
463,5169
464,7259
464,2923
464,2325
464,2643
464,2888
464,4925
464,4610
464,3895
464,2241
464,4773
464,4578
464,6297
464,4111
464,2759
464,5823
465,3880
465,5606
465,1702
465,5878
465,3021
465,5958
465,7240
465,6735
465,6565
465,6493
465,2818
465,6608
465,3218
465,887
465,5317
466,1255
466,3861
466,4431
466,835
466,8470
466,1098
466,451
466,3739
466,3868
466,5135
466,2429
466,3003
466,7883
466,5841
466,3992
467,2405
467,4007
467,3841
467,6269
467,5386
467,8163
467,3076
467,5216
467,3018
467,4330
467,2945
467,3013
467,6525
467,3031
467,4323
468,1598
468,6543
468,1134
468,408
468,59
468,1545
468,2501
468,8821
468,1636
468,793
468,2351
468,6035
468,63
468,5257
468,8905
469,2490
469,52
469,7862
469,4788
469,184
469,356
469,5774
469,266
469,428
469,5480
469,7265
469,8413
469,6315
469,6544
469,8165
470,856
470,6996
470,350
470,5073
470,4269
470,2434
470,3482
470,4181
470,1958
470,260
470,6164
470,6385
470,2026
470,7520
470,5559
471,479
471,3729
471,2077
471,4044
471,5383
471,995
471,5322
471,4735
471,7695
471,2493
471,5946
471,6145
471,413
471,2500
471,8818
472,824
472,2699
472,815
472,344
472,780
472,5415
472,5266
472,2055
472,7470
472,1983
472,1469
472,8307
472,4285
472,4415
472,423
473,1058
473,2643
473,3470
473,6597
473,8805
473,6558
473,956
473,8
473,961
473,3889
473,1993
473,6355
473,2314
473,2187
473,3906
474,6556
474,871
474,2116
474,5817
474,1845
474,7547
474,437
474,6206
474,107
474,4324
474,5759
474,1433
474,5914
474,5626
474,8059
475,398
475,402
475,148
475,1437
475,5838
475,4932
475,2028
475,2226
475,5049
475,7260
475,7023
475,1656
475,1952
475,2330
475,2776
476,5386
476,411
476,3101
476,1113
476,4588
476,3039
476,5577
476,1728
476,2226
476,1369
476,6194
476,967
476,5041
476,3312
476,2843
477,3101
477,2194
477,294
477,537
477,7156
477,8532
477,1129
477,3795
477,5069
477,5037
477,5052
477,6412
477,6510
477,4225
477,2325
478,1112
478,8187
478,805
478,1205
478,1235
478,7154
478,950
478,4343
478,2771
478,1180
478,6117
478,7354
478,4138
478,1063
478,1157
479,3479
479,1089
479,3068
479,824
479,2185
479,71
479,817
479,8776
479,98
479,1157
479,7033
479,5013
479,286
479,3840
479,420
480,787
480,5222
480,3840
480,586
480,1724
480,1526
480,6378
480,363
480,1255
480,956
480,2172
480,4838
480,1601
480,480
480,967
481,569
481,3079
481,528
481,2666
481,8515
481,551
481,5217
481,52
481,3438
481,3624
481,5634
481,4825
481,337
481,2582
481,3536
482,646
482,2415
482,5192
482,6859
482,1088
482,7399
482,2772
482,2566
482,426
482,8859
482,5841
482,4085
482,2882
482,6142
482,5579
483,5274
483,2311
483,420
483,4481
483,8709
483,4258
483,1234
483,5460
483,5578
483,2721
483,6441
483,1129
483,4641
483,8669
483,1327
484,4121
484,1253
484,5242
484,3546
484,209
484,1461
484,4021
484,4944
484,6900
484,4912
484,72
484,6133
484,6523
484,4791
484,2034
485,1598
485,4479
485,665
485,59
485,7440
485,4208
485,3616
485,5285
485,2094
485,8867
485,4354
485,2103
485,4962
485,5125
485,5576
486,1973
486,1128
486,3361
486,1070
486,4630
486,6952
486,2204
486,9002
486,7522
486,1262
486,3109
486,3698
486,6735
486,7502
486,2866
487,6426
487,4021
487,144
487,646
487,3360
487,5877
487,4282
487,2026
487,550
487,36
487,4945
487,3066
487,5005
487,2806
487,4482
488,1429
488,6698
488,1229
488,8953
488,5037
488,5243
488,4218
488,3809
488,5078
488,5176
488,6187
488,2460
488,6170
488,2867
488,6733
489,800
489,4701
489,2466
489,8393
489,3696
489,1039
489,4531
489,1839
489,5979
489,7960
489,5705
489,647
489,5958
489,1232
489,3043
490,2194
490,326
490,5921
490,741
490,4044
490,601
490,4938
490,6342
490,8589
490,7673
490,2823
490,8182
490,8044
490,6898
490,510
491,6445
491,336
491,4647
491,1876
491,4927
491,7944
491,1713
491,4406
491,5320
491,3243
491,8119
491,8464
491,2097
491,5543
491,6589
492,3990
492,2165
492,5942
492,5008
492,3879
492,3445
492,2035
492,5052
492,4706
492,4913
492,4461
492,2113
492,1053
492,6177
492,3332
493,2365
493,3315
493,3882
493,8507
493,8382
493,1726
493,8825
493,3598
493,1337
493,7522
493,7127
493,1914
493,2304
493,1289
493,5513
494,148
494,4060
494,4772
494,730
494,4980
494,1107
494,1645
494,5709
494,1019
494,104
494,1545
494,8511
494,1755
494,2661
494,680
495,317
495,4488
495,3110
495,3079
495,7277
495,8093
495,3664
495,6422
495,7018
495,431
495,2833
495,8568
495,6552
495,5390
495,8499
496,3546
496,4345
496,7186
496,198
496,5264
496,1761
496,2605
496,4733
496,2460
496,5360
496,4656
496,3625
496,5156
496,600
496,1562
497,3972
497,2083
497,4663
497,888
497,5868
497,4615
497,1925
497,6180
497,6053
497,2041
497,5968
497,8189
497,6910
497,8072
497,1877
498,5115
498,5035
498,3178
498,5578
498,6524
498,243
498,3736
498,8369
498,4812
498,6757
498,5724
498,6668
498,4034
498,4261
498,8432
499,8499
499,2872
499,1481
499,6569
499,4478
499,5886
499,4633
499,356
499,3991
499,8533
499,2865
499,5313
499,5120
499,2795
499,6660
500,6641
500,5259
500,7807
500,2556
500,6675
500,426
500,417
500,2569
500,6525
500,2867
500,650
500,8610
500,2995
500,7318
500,7515
501,4188
501,7353
501,6243
501,8000
501,7710
501,5661
501,1833
501,3012
501,5210
501,608
501,3616
501,2162
501,1129
501,1465
501,4962
502,1227
502,2112
502,4919
502,5597
502,7734
502,382
502,3302
502,645
502,87
502,5332
502,5635
502,7146
502,6388
502,499
502,7870
503,781
503,2785
503,3165
503,6734
503,122
503,4385
503,3562
503,998
503,8037
503,1996
503,6798
503,7496
503,6415
503,6740
503,7358
504,366
504,2812
504,5222
504,373
504,1570
504,2114
504,2185
504,2178
504,4553
504,1959
504,2704
504,2821
504,1716
504,3001
504,5586
505,4791
505,3789
505,1420
505,7294
505,30
505,4615
505,423
505,6900
505,2714
505,2367
505,6498
505,5070
505,1721
505,6710
505,6165
506,8101
506,3601
506,5946
506,7519
506,2791
506,4334
506,4409
506,5582
506,2999
506,8593
506,1572
506,1539
506,5237
506,166
506,1595
507,3030
507,5595
507,6498
507,7449
507,1804
507,2003
507,630
507,7496
507,3715
507,2726
507,163
507,7254
507,1390
507,2059
507,7804
508,939
508,3609
508,5704
508,1618
508,3380
508,427
508,3470
508,2075
508,2131
508,4238
508,8948
508,7965
508,6493
508,1917
508,2743
509,2513
509,4863
509,6613
509,2251
509,8319
509,4893
509,3514
509,1780
509,5724
509,1665
509,7338
509,5904
509,1656
509,5220
509,2780
510,6042
510,3889
510,3706
510,2915
510,8661
510,1610
510,6888
510,1207
510,5077
510,6945
510,1366
510,976
510,1832
510,54
510,3539
511,1629
511,2725
511,1877
511,1250
511,2602
511,268
511,4897
511,2778
511,4495
511,3330
511,4720
511,5724
511,5079
511,632
511,8926
512,5372
512,8133
512,1475
512,1246
512,2458
512,6143
512,6093
512,3104
512,5410
512,6992
512,1427
512,5437
512,6756
512,5064
512,4753
513,5457
513,2955
513,7723
513,658
513,476
513,1837
513,8295
513,3891
513,8326
513,2640
513,3720
513,2767
513,8066
513,6849
513,8174
514,49
514,4556
514,6708
514,7003
514,1422
514,7745
514,3344
514,6645
514,4945
514,5319
514,784
514,3164
514,1496
514,7059
514,6110
515,6878
515,6251
515,3028
515,1217
515,5239
515,632
515,7770
515,2758
515,4807
515,5024
515,7805
515,7359
515,4624
515,6198
515,6133
516,2230
516,6119
516,4989
516,881
516,822
516,1930
516,1508
516,6802
516,3804
516,7562
516,4495
516,5631
516,5073
516,8145
516,4399
517,2068
517,2004
517,2056
517,4814
517,6809
517,7370
517,2875
517,8109
517,1391
517,7406
517,6238
517,1491
517,8497
517,274
517,2277
518,1294
518,401
518,4945
518,7787
518,1046
518,961
518,4052
518,8421
518,2505
518,1182
518,6137
518,5003
518,6978
518,5535
518,1163
519,1335
519,1117
519,4777
519,931
519,3519
519,2861
519,1327
519,2149
519,6202
519,665
519,5389
519,7810
519,6810
519,5888
519,2663
520,256
520,1581
520,950
520,8788
520,6694
520,7451
520,1585
520,4565
520,8556
520,1404
520,3497
520,727
520,6138
520,4062
520,929
521,2763
521,7825
521,204
521,475
521,8674
521,477
521,2732
521,7568
521,3616
521,3453
521,1515
521,4336
521,5012
521,6395
521,7213
522,8916
522,2054
522,1869
522,1887
522,5111
522,255
522,6306
522,1624
522,1753
522,4801
522,4384
522,4011
522,8147
522,3206
522,6756
523,665
523,2796
523,5312
523,1518
523,5756
523,2720
523,677
523,3994
523,7149
523,7618
523,7600
523,7291
523,6643
523,8858
523,7365
524,3390
524,2719
524,98
524,1880
524,5583
524,2805
524,2550
524,3892
524,4035
524,2040
524,5019
524,8021
524,8256
524,4603
524,3365
525,2664
525,185
525,277
525,2535
525,5111
525,1549
525,8152
525,72
525,7602
525,4342
525,1226
525,4531
525,6745
525,7748
525,1512
526,5250
526,2820
526,1833
526,2602
526,8002
526,3068
526,4478
526,5318
526,8660
526,3762
526,2075
526,4644
526,5441
526,5094
526,8809
527,2058
527,5317
527,7427
527,3608
527,4777
527,4733
527,5235
527,2952
527,2150
527,3206
527,2836
527,6433
527,6204
527,5943
527,6502
528,6739
528,1859
528,4222
528,1705
528,6478
528,2660
528,7183
528,763
528,6482
528,6626
528,2864
528,1256
528,5782
528,7589
528,5447
529,4652
529,4000
529,7240
529,2987
529,6520
529,6192
529,816
529,8256
529,557
529,2012
529,6856
529,49
529,6244
529,4100
529,854
530,172
530,2365
530,275
530,56
530,5956
530,573
530,1500
530,6688
530,5543
530,6383
530,4893
530,3763
530,1200
530,7825
530,7141
531,4989
531,1117
531,1549
531,5067
531,2485
531,2472
531,1908
531,6943
531,5005
531,418
531,6709
531,5268
531,8776
531,4482
531,1906
532,2434
532,864
532,846
532,6641
532,7126
532,202
532,4311
532,4514
532,2993
532,7761
532,2763
532,1880
532,8257
532,317
532,6718
533,2011
533,4190
533,2002
533,3086
533,4616
533,5850
533,407
533,8965
533,3084
533,8133
533,729
533,1649
533,2861
533,4447
533,7376
534,307
534,1340
534,881
534,3593
534,5356
534,7524
534,1779
534,1164
534,5949
534,6162
534,5076
534,5134
534,7533
534,476
534,2616
535,4054
535,3426
535,7322
535,4852
535,5205
535,3530
535,368
535,3293
535,6826
535,1065
535,7012
535,6593
535,2924
535,8529
535,1051
536,2521
536,1086
536,6995
536,4206
536,4376
536,5626
536,6859
536,2885
536,7001
536,1767
536,5056
536,1551
536,8304
536,2231
536,3035
537,4505
537,7884
537,330
537,3387
537,1960
537,2386
537,3403
537,3291
537,5638
537,3878
537,1080
537,4531
537,1835
537,2509
537,231
538,2230
538,5925
538,6418
538,6458
538,3542
538,7281
538,8560
538,5609
538,7764
538,1213
538,3737
538,5683
538,6469
538,6974
538,3190
539,3880
539,1250
539,3177
539,2964
539,3938
539,3409
539,3969
539,4843
539,841
539,433
539,6890
539,5439
539,6804
539,5920
539,7378
540,5528
540,3750
540,2368
540,1985
540,6428
540,1442
540,6403
540,3336
540,3681
540,2312
540,5647
540,4077
540,2867
540,5232
540,5400
541,6295
541,4748
541,2337
541,7512
541,8110
541,7555
541,8324
541,1141
541,6477
541,401
541,4599
541,8796
541,575
541,6013
541,2771
542,2434
542,3177
542,3377
542,275
542,5508
542,642
542,3476
542,4914
542,6466
542,1181
542,5597
542,7081
542,5914
542,2731
542,5039
543,785
543,4735
543,2060
543,4954
543,6849
543,8215
543,8025
543,1240
543,8233
543,5933
543,1308
543,6544
543,8402
543,4190
543,2710
544,3857
544,2961
544,4447
544,5713
544,5303
544,4618
544,1971
544,6189
544,8060
544,8633
544,5701
544,7698
544,2234
544,8812
544,7931
545,4330
545,4254
545,1087
545,817
545,1114
545,3146
545,4781
545,3514
545,4090
545,318
545,7789
545,1363
545,6797
545,25
545,4538
546,1597
546,815
546,8852
546,3784
546,1521
546,4642
546,5663
546,8939
546,6090
546,6844
546,3064
546,3135
546,2189
546,6369
546,3735
547,16
547,4180
547,7846
547,2423
547,2225
547,5801
547,2149
547,4674
547,527
547,4634
547,5215
547,5400
547,6450
547,3372
547,7090
548,6741
548,3969
548,3482
548,1208
548,5008
548,6992
548,6740
548,2385
548,2709
548,111
548,1128
548,5615
548,6215
548,3114
548,5222
549,2659
549,4188
549,3361
549,5672
549,2167
549,2078
549,886
549,5073
549,7444
549,5078
549,2143
549,4913
549,3654
549,3068
549,782
550,515
550,1500
550,5417
550,8283
550,3426
550,3271
550,294
550,4386
550,1399
550,1153
550,5843
550,4538
550,2891
550,4336
550,4552
551,856
551,2355
551,2463
551,2581
551,2056
551,7358
551,6988
551,2301
551,3342
551,1675
551,400
551,1953
551,1446
551,4268
551,2458
552,5248
552,1854
552,208
552,2559
552,2056
552,1738
552,7914
552,3012
552,1111
552,5073
552,2868
552,655
552,4801
552,931
552,7789
553,3792
553,2976
553,6005
553,71
553,1128
553,2772
553,2172
553,3019
553,4330
553,3538
553,2050
553,1944
553,3553
553,791
553,7157
554,3743
554,628
554,8223
554,6836
554,1146
554,6450
554,2057
554,4235
554,7753
554,4417
554,3562
554,6231
554,8817
554,8909
554,850
555,2827
555,1893
555,4053
555,859
555,4520
555,42
555,3296
555,3368
555,2537
555,4283
555,7152
555,1102
555,6063
555,3462
555,273
556,856
556,4791
556,2077
556,774
556,3730
556,185
556,860
556,5895
556,1809
556,4891
556,1557
556,8007
556,356
556,463
556,7313
557,4442
557,2833
557,2022
557,4652
557,1596
557,8295
557,4326
557,7630
557,2626
557,446
557,2969
557,3775
557,557
557,4979
557,4843
558,2646
558,438
558,741
558,569
558,407
